Date,Day,Month,Year,Package,Title
12/03/2021,12,3,2021,PivotalR,"A Fast, Easy-to-Use Tool for Manipulating Tables in Databases and a Wrapper of MADlib"
12/03/2021,12,3,2021,pkgnews,Retrieve R Package News Files
12/03/2021,12,3,2021,prompt,Dynamic 'R' Prompt
12/03/2021,12,3,2021,rockr,'Rock' R Server Client
12/03/2021,12,3,2021,simplegraphdb,A Simple Graph Database
12/03/2021,12,3,2021,Splinets,Functional Data Analysis using Splines and Orthogonal Spline Bases
12/03/2021,12,3,2021,SuessR,Suess and Laws Corrections for Marine Stable Carbon Isotope Data
11/03/2021,11,3,2021,ciuupi2,Kabaila and Giri (2009) Confidence Interval
11/03/2021,11,3,2021,Convolutioner,Convolution of Data
11/03/2021,11,3,2021,corncob,Count Regression for Correlated Observations with the Beta-Binomial
11/03/2021,11,3,2021,CVarE,Conditional Variance Estimator for Sufficient Dimension Reduction
11/03/2021,11,3,2021,ghee,Provides a Lightweight Interface for 'GitHub' through R
11/03/2021,11,3,2021,HoRM,"Supplemental Functions and Datasets for ""Handbook of Regression Methods"""
11/03/2021,11,3,2021,MGSDA,Multi-Group Sparse Discriminant Analysis
11/03/2021,11,3,2021,Rarefy,Rarefaction Methods
11/03/2021,11,3,2021,rvalues,R-Values for Ranking in High-Dimensional Settings
11/03/2021,11,3,2021,secuTrialR,Handling of Data from the Clinical Data Management System 'secuTrial'
10/03/2021,10,3,2021,areabiplot,Area Biplot
10/03/2021,10,3,2021,burnr,Forest Fire History Analysis
10/03/2021,10,3,2021,dynaSpec,Dynamic Spectrogram Visualizations
10/03/2021,10,3,2021,EstimationTools,Maximum Likelihood Estimation for Probability Functions from Data Sets
10/03/2021,10,3,2021,FSM,Finite Selection Model
10/03/2021,10,3,2021,govdown,GOV.UK Style Templates for R Markdown
10/03/2021,10,3,2021,mapmisc,Utilities for Producing Maps
10/03/2021,10,3,2021,mcwr,Markov Chains with Rewards
10/03/2021,10,3,2021,mixpoissonreg,Mixed Poisson Regression for Overdispersed Count Data
10/03/2021,10,3,2021,monotone,Performs Monotone Regression
10/03/2021,10,3,2021,MSSQL,Tools to Work with Microsoft SQL Server Databases via 'RODBC'
10/03/2021,10,3,2021,oreo,Large Amplitude Oscillatory Shear (LAOS)
10/03/2021,10,3,2021,roistats,Convenience Functions for Applying Basic Stats to Sub-Groups
10/03/2021,10,3,2021,schemr,Convert Images to Usable Color Schemes
10/03/2021,10,3,2021,SSDL,Sketched Stochastic Dictionary Learning
09/03/2021,9,3,2021,bcmaps,Map Layers and Spatial Utilities for British Columbia
09/03/2021,9,3,2021,cellWise,Analyzing Data with Cellwise Outliers
09/03/2021,9,3,2021,CTD,A Method for 'Connecting The Dots' in Weighted Graphs
09/03/2021,9,3,2021,g3viz,Interactively Visualize Genetic Mutation Data using a Lollipop-Diagram
09/03/2021,9,3,2021,gastempt,Analyzing Gastric Emptying from MRI or 'Scintigraphy'
09/03/2021,9,3,2021,gigg,Group Inverse-Gamma Gamma Shrinkage for Sparse Regression with Grouping Structure
09/03/2021,9,3,2021,gmeta,Meta-Analysis via a Unified Framework of Confidence Distribution
09/03/2021,9,3,2021,HistData,Data Sets from the History of Statistics and Data Visualization
09/03/2021,9,3,2021,pbkrtest,"Parametric Bootstrap, Kenward-Roger and Satterthwaite Based Methods for Test in Mixed Models"
09/03/2021,9,3,2021,polymapR,Linkage Analysis in Outcrossing Polyploids
09/03/2021,9,3,2021,popPCR,Classify Digital PCR Droplets by Fitting Fluorescence Populations
09/03/2021,9,3,2021,ProbSamplingI,Probabilistic Sampling Design and Strategies
09/03/2021,9,3,2021,rchallenge,A Simple Data Science Challenge System
09/03/2021,9,3,2021,survminer,Drawing Survival Curves using 'ggplot2'
09/03/2021,9,3,2021,TOHM,Testing One Hypothesis Multiple Times
09/03/2021,9,3,2021,tvmediation,Time Varying Mediation Analysis
09/03/2021,9,3,2021,unvotes,United Nations General Assembly Voting Data
09/03/2021,9,3,2021,valhallr,A Tidy Interface to the 'Valhalla' Routing Engine
09/03/2021,9,3,2021,warbleR,Streamline Bioacoustic Analysis
09/03/2021,9,3,2021,zoo,S3 Infrastructure for Regular and Irregular Time Series (Z's Ordered Observations)
08/03/2021,8,3,2021,argparser,Command-Line Argument Parser
08/03/2021,8,3,2021,batata,Managing Packages Removal and Installation
08/03/2021,8,3,2021,mokken,Conducts Mokken Scale Analysis
08/03/2021,8,3,2021,perfectphyloR,Reconstruct Perfect Phylogenies from DNA Sequence Data
08/03/2021,8,3,2021,peruse,A Tidy API for Sequence Iteration and Set Comprehension
08/03/2021,8,3,2021,rinat,Access 'iNaturalist' Data Through APIs
07/03/2021,7,3,2021,GroupBN,Inferring Group Bayesian Networks using Hierarchical Feature Clustering
07/03/2021,7,3,2021,optbin,Optimal Binning of Data
07/03/2021,7,3,2021,qwraps2,Quick Wraps 2
07/03/2021,7,3,2021,skimr,Compact and Flexible Summaries of Data
07/03/2021,7,3,2021,vecsets,Like Set Tools in 'Base' Package but Keeps Duplicate Elements
06/03/2021,6,3,2021,aceEditor,The 'Ace' Editor as a HTML Widget
06/03/2021,6,3,2021,aniDom,Inferring Dominance Hierarchies and Estimating Uncertainty
06/03/2021,6,3,2021,BOSSreg,Best Orthogonalized Subset Selection (BOSS)
06/03/2021,6,3,2021,monaco,The 'Monaco' Editor as a HTML Widget
06/03/2021,6,3,2021,sfo,San Francisco International Airport Monthly Air Passengers
06/03/2021,6,3,2021,sharpPen,Penalized Data Sharpening for Local Polynomial Regression
06/03/2021,6,3,2021,xmlparsedata,Parse Data of 'R' Code as an 'XML' Tree
05/03/2021,5,3,2021,BinNor,Simultaneous Generation of Multivariate Binary and Normal Variates
05/03/2021,5,3,2021,BivUnifBin,Generation of Bivariate Uniform Data and Its Relation to Bivariate Binary Data
05/03/2021,5,3,2021,chipPCR,Toolkit of Helper Functions to Pre-Process Amplification Data
05/03/2021,5,3,2021,CorrToolBox,Modeling Correlational Magnitude Transformations in Discretization Contexts
05/03/2021,5,3,2021,disastr.api,Wrapper for the UN OCHA ReliefWeb Disaster Events API
05/03/2021,5,3,2021,envalysis,Miscellaneous Functions for Environmental Analyses
05/03/2021,5,3,2021,FER,Financial Engineering in R
05/03/2021,5,3,2021,ggforce,Accelerating 'ggplot2'
05/03/2021,5,3,2021,gmm,Generalized Method of Moments and Generalized Empirical Likelihood
05/03/2021,5,3,2021,MultiOrd,Generation of Multivariate Ordinal Variates
05/03/2021,5,3,2021,MultiRNG,Multivariate Pseudo-Random Number Generation
05/03/2021,5,3,2021,nixmass,Snow Water Equivalent Modeling with the 'Delta.snow' Model and Empirical Regression Models
05/03/2021,5,3,2021,ondisc,"Fast, Universal, and Intuitive Computing on Large-Scale Single-Cell Data"
05/03/2021,5,3,2021,OrdNor,Concurrent Generation of Ordinal and Normal Data with Given Correlation Matrix and Marginal Distributions
05/03/2021,5,3,2021,respirometry,Tools for Conducting and Analyzing Respirometry Experiments
05/03/2021,5,3,2021,sampSurf,Sampling Surface Simulation for Areal Sampling Methods
05/03/2021,5,3,2021,spiR,Wrapper for the Social Progress Index Data
05/03/2021,5,3,2021,standardize,Tools for Standardizing Variables for Regression in R
05/03/2021,5,3,2021,svyVGAM,Design-Based Inference in Vector Generalised Linear Models
05/03/2021,5,3,2021,tidyquant,Tidy Quantitative Financial Analysis
05/03/2021,5,3,2021,UnivRNG,Univariate Pseudo-Random Number Generation
04/03/2021,4,3,2021,datplot,Preparation of Object Dating Ranges for Density Plots (Aoristic Analysis)
04/03/2021,4,3,2021,deepMOU,Clustering of Short Texts by Mixture of Unigrams and Its Deep Extensions
04/03/2021,4,3,2021,HyperG,Hypergraphs in R
04/03/2021,4,3,2021,listdtr,List-Based Rules for Dynamic Treatment Regimes
04/03/2021,4,3,2021,lwqs,Lagged Weighted Quantile Sum Regression
04/03/2021,4,3,2021,MRTSampleSizeBinary,Sample Size Calculator for MRT with Binary Outcomes
04/03/2021,4,3,2021,msd,Method of Successive Dichotomizations
04/03/2021,4,3,2021,OmegaG,Omega-Generic: Composite Reliability of Multidimensional Measures
04/03/2021,4,3,2021,pacviz,Pac-Man Visualization Package
04/03/2021,4,3,2021,rddensity,Manipulation Testing Based on Density Discontinuity
04/03/2021,4,3,2021,smartsnp,Fast Multivariate Analyses of Big Genomic Data
04/03/2021,4,3,2021,spatialsample,Spatial Resampling Infrastructure
04/03/2021,4,3,2021,spm12r,Wrapper Functions for 'SPM' (Statistical Parametric Mapping) Version 12 from the 'Wellcome' Trust Centre for 'Neuroimaging'
04/03/2021,4,3,2021,stylest,Estimating Speaker Style Distinctiveness
04/03/2021,4,3,2021,TLMoments,Calculate TL-Moments and Convert Them to Distribution Parameters
03/03/2021,3,3,2021,Countr,Flexible Univariate Count Models Based on Renewal Processes
03/03/2021,3,3,2021,lmQCM,An Algorithm for Gene Co-Expression Analysis
03/03/2021,3,3,2021,packDAMipd,Decision Analysis Modelling Package with Parameters Estimation Ability from Individual Patient Level Data
03/03/2021,3,3,2021,Pareto,"The Pareto, Piecewise Pareto and Generalized Pareto Distribution"
03/03/2021,3,3,2021,rsq,R-Squared and Related Measures
03/03/2021,3,3,2021,rstpm2,"Smooth Survival Models, Including Generalized Survival Models"
03/03/2021,3,3,2021,steps,Spatially- and Temporally-Explicit Population Simulator
03/03/2021,3,3,2021,usdampr,Request USDA MPR Historical Data via the 'LMR' API
02/03/2021,2,3,2021,adnuts,No-U-Turn MCMC Sampling for 'ADMB' Models
02/03/2021,2,3,2021,BrazilMet,Download and Processing of Automatic Weather Stations (AWS) Data of INMET-Brazil
02/03/2021,2,3,2021,divDyn,Diversity Dynamics using Fossil Sampling Data
02/03/2021,2,3,2021,drawer,An Interactive HTML Image Editing Tool
02/03/2021,2,3,2021,EvalEst,Dynamic Systems Estimation - Extensions
02/03/2021,2,3,2021,fdaoutlier,Outlier Detection Tools for Functional Data Analysis
02/03/2021,2,3,2021,flowr,Streamlining Design and Deployment of Complex Workflows
02/03/2021,2,3,2021,forImage,Foraminiferal Image Analysis and Test Measurement
02/03/2021,2,3,2021,GGRidge,Graphical Group Ridge
02/03/2021,2,3,2021,hillR,Diversity Through Hill Numbers
02/03/2021,2,3,2021,LiblineaR,Linear Predictive Models Based on the LIBLINEAR C/C++ Library
02/03/2021,2,3,2021,MatrixModels,Modelling with Sparse and Dense Matrices
02/03/2021,2,3,2021,MAVE,Methods for Dimension Reduction
02/03/2021,2,3,2021,meteoForecast,Numerical Weather Predictions
02/03/2021,2,3,2021,ph2rand,Randomized Phase II Oncology Trials with Bernoulli Outcomes
02/03/2021,2,3,2021,phonfieldwork,Linguistic Phonetic Fieldwork Tools
02/03/2021,2,3,2021,pipenostics,"Diagnostics, Reliability and Predictive Maintenance of Pipeline Systems"
02/03/2021,2,3,2021,ppsr,Predictive Power Score
02/03/2021,2,3,2021,SBICgraph,Structural Bayesian Information Criterion for Graphical Models
02/03/2021,2,3,2021,sparseLRMatrix,Represent and Use Sparse + Low Rank Matrices
02/03/2021,2,3,2021,spc,Statistical Process Control – Calculation of ARL and Other Control Chart Performance Measures
02/03/2021,2,3,2021,treeducken,Nested Phylogenetic Tree Simulator
01/03/2021,1,3,2021,CCA,Canonical Correlation Analysis
01/03/2021,1,3,2021,CopulaCenR,Copula-Based Regression Models for Bivariate Censored Data
01/03/2021,1,3,2021,dadjokeapi,Return a Random Dad Joke
01/03/2021,1,3,2021,drawsample,Draw Samples with the Desired Properties from a Data Set
01/03/2021,1,3,2021,fftwtools,"Wrapper for 'FFTW3' Includes: One-Dimensional, Two-Dimensional, Three-Dimensional, and Multivariate Transforms"
01/03/2021,1,3,2021,fmpcloudr,R Access to the 'FMP Cloud' and 'Financial Modeling Prep' API
01/03/2021,1,3,2021,genetics,Population Genetics
01/03/2021,1,3,2021,gkgraphR,Accessing the Official 'Google Knowledge Graph' API
01/03/2021,1,3,2021,GPIC,Quantifying Group Performance in Individual Competitions
01/03/2021,1,3,2021,mathjaxr,Using 'Mathjax' in Rd Files
01/03/2021,1,3,2021,metro,Washington Metropolitan Area Transit Authority API
01/03/2021,1,3,2021,mlrintermbo,Model-Based Optimization for 'mlr3' Through 'mlrMBO'
01/03/2021,1,3,2021,MomTrunc,Moments of Folded and Doubly Truncated Multivariate Distributions
01/03/2021,1,3,2021,NetMix,Dynamic Mixed-Membership Network Regression Model
01/03/2021,1,3,2021,nptest,Nonparametric Bootstrap and Permutation Tests
01/03/2021,1,3,2021,params,Simplify Parameters
01/03/2021,1,3,2021,PolicyPortfolios,"Tools for Managing, Measuring and Visualizing Policy Portfolios"
01/03/2021,1,3,2021,powerSurvEpi,Power and Sample Size Calculation for Survival Analysis of Epidemiological Studies
01/03/2021,1,3,2021,RespirAnalyzer,Analysis Functions of Respiratory Data
01/03/2021,1,3,2021,RPushbullet,R Interface to the Pushbullet Messaging Service
01/03/2021,1,3,2021,singcar,Comparing Single Cases to Small Samples
01/03/2021,1,3,2021,someMTP,Some Multiple Testing Procedures
01/03/2021,1,3,2021,xtensor,Headers for the 'xtensor' Library
28/02/2021,28,2,2021,dhReg,Dynamic Harmonic Regression
28/02/2021,28,2,2021,farver,High Performance Colour Space Manipulation
28/02/2021,28,2,2021,loggit,Modern Logging for the R Ecosystem
28/02/2021,28,2,2021,PRIMME,Eigenvalues and Singular Values and Vectors from Large Matrices
28/02/2021,28,2,2021,ps,"List, Query, Manipulate System Processes"
28/02/2021,28,2,2021,WGCNA,Weighted Correlation Network Analysis
27/02/2021,27,2,2021,EML,Read and Write Ecological Metadata Language Files
27/02/2021,27,2,2021,Epi,Statistical Analysis in Epidemiology
27/02/2021,27,2,2021,ffbase,Basic Statistical Functions for Package 'ff'
27/02/2021,27,2,2021,rmsb,Bayesian Regression Modeling Strategies
27/02/2021,27,2,2021,rPraat,Interface to Praat
27/02/2021,27,2,2021,SEA,Segregation Analysis
27/02/2021,27,2,2021,simmr,A Stable Isotope Mixing Model
27/02/2021,27,2,2021,SplitGLM,Split Generalized Linear Models
26/02/2021,26,2,2021,ccrtm,Coupled Chain Radiative Transfer Models
26/02/2021,26,2,2021,demoKde,Kernel Density Estimation for Demonstration Purposes
26/02/2021,26,2,2021,edgedata,Datasets that Support the EDGE Server DIY Logic
26/02/2021,26,2,2021,fastRG,Sample Generalized Random Dot Product Graphs in Linear Time
26/02/2021,26,2,2021,GWI,Count and Continuous Generalized Variability Indexes
26/02/2021,26,2,2021,microsynth,Synthetic Control Methods with Micro- And Meso-Level Data
26/02/2021,26,2,2021,nntrf,Supervised Data Transformation by Means of Neural Network Hidden Layer
26/02/2021,26,2,2021,plot3logit,Ternary Plots for Trinomial Regression Models
26/02/2021,26,2,2021,rangeMapper,A Platform for the Study of Macro-Ecology of Life History Traits
26/02/2021,26,2,2021,recommenderlab,Lab for Developing and Testing Recommender Algorithms
26/02/2021,26,2,2021,rhcoclust,Robust Hierarchical Co-Clustering to Identify Significant Co-Cluster
26/02/2021,26,2,2021,SARP.moodle,XML Output Functions for Easy Creation of Moodle Questions
26/02/2021,26,2,2021,scModels,Fitting Discrete Distribution Models to Count Data
26/02/2021,26,2,2021,secure,Sequential Co-Sparse Factor Regression
26/02/2021,26,2,2021,set,Set Operation
26/02/2021,26,2,2021,sgat,"Extract Information from Google's ""Popular Times"""
26/02/2021,26,2,2021,subniche,Within Outlying Mean Indexes: Refining the OMI Analysis
26/02/2021,26,2,2021,tfruns,Training Run Tools for 'TensorFlow'
26/02/2021,26,2,2021,twangContinuous,Toolkit for Weighting and Analysis of Nonequivalent Groups - Continuous Exposures
26/02/2021,26,2,2021,TwoArmSurvSim,Simulate Survival Data for Randomized Clinical Trials
25/02/2021,25,2,2021,BoostMLR,Boosting for Multivariate Longitudinal Responses
25/02/2021,25,2,2021,ClinSigMeasures,Clinical Significance Measures
25/02/2021,25,2,2021,communication,Feature Extraction and Model Estimation for Audio of Human Speech
25/02/2021,25,2,2021,constants,"Reference on Constants, Units and Uncertainty"
25/02/2021,25,2,2021,DiallelAnalysisR,Diallel Analysis with R
25/02/2021,25,2,2021,dumbbell,Displaying Changes Between Two Points Using Dumbbell Plots
25/02/2021,25,2,2021,eechidna,Exploring Election and Census Highly Informative Data Nationally for Australia
25/02/2021,25,2,2021,feisr,Estimating Fixed Effects Individual Slope Models
25/02/2021,25,2,2021,gargoyle,An Event-Based Mechanism for 'Shiny'
25/02/2021,25,2,2021,glmnetUtils,Utilities for 'Glmnet'
25/02/2021,25,2,2021,kernelPhil,Kernel Smoothing Tools for Philology and Historical Dialectology
25/02/2021,25,2,2021,mixComp,Estimation of Order of Mixture Distributions
25/02/2021,25,2,2021,mvPot,Multivariate Peaks-over-Threshold Modelling for Spatial Extreme Events
25/02/2021,25,2,2021,popgenr,Accompaniment to Population Genetics with R: An Introduction for Life Scientists
25/02/2021,25,2,2021,powerbydesign,Power Estimates for ANOVA Designs
25/02/2021,25,2,2021,QRIpkg,Quantile Regression Index Score
25/02/2021,25,2,2021,SAFARI,Shape Analysis for AI-Reconstructed Images
24/02/2021,24,2,2021,activity,Animal Activity Statistics
24/02/2021,24,2,2021,argo,Accurate Estimation of Influenza Epidemics using Google Search Data
24/02/2021,24,2,2021,Deriv,Symbolic Differentiation
24/02/2021,24,2,2021,EWS,Early Warning System
24/02/2021,24,2,2021,fspe,Estimating the Number of Factors in EFA with Out-of-Sample Prediction Errors
24/02/2021,24,2,2021,Hmsc,Hierarchical Model of Species Communities
24/02/2021,24,2,2021,lgrExtra,Extra Appenders for 'lgr'
24/02/2021,24,2,2021,lime,Local Interpretable Model-Agnostic Explanations
24/02/2021,24,2,2021,localScore,Package for Sequence Analysis by Local Score
24/02/2021,24,2,2021,LTRCforests,Ensemble Methods for Survival Data with Time-Varying Covariates
24/02/2021,24,2,2021,medrxivr,Access and Search MedRxiv and BioRxiv Preprint Data
24/02/2021,24,2,2021,mscp,Multiscale Change Point Detection via Gradual Bandwidth Adjustment in Moving Sum Processes
24/02/2021,24,2,2021,myTAI,Evolutionary Transcriptomics
24/02/2021,24,2,2021,optimLanduse,Robust Land-Use Optimization
24/02/2021,24,2,2021,ratematrix,Bayesian Estimation of the Evolutionary Rate Matrix
24/02/2021,24,2,2021,rlog,"A Simple, Opinionated Logging Utility"
24/02/2021,24,2,2021,RPEnsemble,Random Projection Ensemble Classification
24/02/2021,24,2,2021,sharpeRratio,Moment-Free Estimation of Sharpe Ratios
24/02/2021,24,2,2021,shinyML,Compare Supervised Machine Learning Models Using Shiny App
24/02/2021,24,2,2021,spatsoc,Group Animal Relocation Data by Spatial and Temporal Relationship
24/02/2021,24,2,2021,stlTDNN,STL Decomposition and TDNN Hybrid Time Series Forecasting
24/02/2021,24,2,2021,tinyspotifyr,Tinyverse R Wrapper for the 'Spotify' Web API
23/02/2021,23,2,2021,ammistability,Additive Main Effects and Multiplicative Interaction Model Stability Parameters
23/02/2021,23,2,2021,Boom,Bayesian Object Oriented Modeling
23/02/2021,23,2,2021,CoxICPen,Variable Selection for Cox's Model with Interval-Censored Data
23/02/2021,23,2,2021,DiceKriging,Kriging Methods for Computer Experiments
23/02/2021,23,2,2021,Dominance,Calculate and Visualize Dominance Hierarchies
23/02/2021,23,2,2021,gatepoints,Easily Gate or Select Points on a Scatter Plot
23/02/2021,23,2,2021,ggmosaic,Mosaic Plots in the 'ggplot2' Framework
23/02/2021,23,2,2021,ggraph,An Implementation of Grammar of Graphics for Graphs and Networks
23/02/2021,23,2,2021,kokudosuuchi,Utilities for 'Kokudo Suuchi'
23/02/2021,23,2,2021,midasr,Mixed Data Sampling Regression
23/02/2021,23,2,2021,multibridge,Evaluating Multinomial Order Restrictions with Bridge Sampling
23/02/2021,23,2,2021,PheVis,Automatic Phenotyping of Electronic Health Record at Visit Resolution
23/02/2021,23,2,2021,reproducer,Reproduce Statistical Analyses and Meta-Analyses
23/02/2021,23,2,2021,rplos,Interface to the Search API for 'PLoS' Journals
23/02/2021,23,2,2021,rsubgroup,Subgroup Discovery and Analytics
23/02/2021,23,2,2021,spacefillr,Space-Filling Random and Quasi-Random Sequences
23/02/2021,23,2,2021,sparkxgb,Interface for 'XGBoost' on 'Apache Spark'
23/02/2021,23,2,2021,TestDimorph,Analysis Of The Interpopulation Difference In Degree of Sexual Dimorphism Using Summary Statistics
23/02/2021,23,2,2021,upstartr,Utilities Powering the Globe and Mail's Data Journalism Template
22/02/2021,22,2,2021,CAvariants,Correspondence Analysis Variants
22/02/2021,22,2,2021,ChangePointTaylor,Identify Changes in Mean
22/02/2021,22,2,2021,clusTransition,Monitor Changes in Cluster Solutions of Dynamic Datasets
22/02/2021,22,2,2021,copulareg,Copula Regression
22/02/2021,22,2,2021,dematel,Decision Making Trial and Evaluation Laboratory Technique in R
22/02/2021,22,2,2021,elaborator,A 'shiny' Application for Exploring Laboratory Data
22/02/2021,22,2,2021,etrader,'ETRADE' API Interface for R
22/02/2021,22,2,2021,memofunc,Function Memoization
22/02/2021,22,2,2021,MIRES,Measurement Invariance Assessment Using Random Effects Models and Shrinkage
22/02/2021,22,2,2021,mlr,Machine Learning in R
22/02/2021,22,2,2021,multicastR,A Companion to the Multi-CAST Collection
22/02/2021,22,2,2021,rameritrade,'TD Ameritrade' API Interface for R
22/02/2021,22,2,2021,rasterdiv,Diversity Indices for Numerical Matrices
22/02/2021,22,2,2021,reactR,React Helpers
22/02/2021,22,2,2021,savonliquide,Accessibility Toolbox for 'R' Users
22/02/2021,22,2,2021,shinypivottabler,Shiny Module to Create Pivot Tables
22/02/2021,22,2,2021,sirus,Stable and Interpretable RUle Set
22/02/2021,22,2,2021,SLEMI,Statistical Learning Based Estimation of Mutual Information
22/02/2021,22,2,2021,stencilaschema,Bindings for Stencila Schema
22/02/2021,22,2,2021,stlELM,Hybrid Forecasting Model Based on STL Decomposition and ELM
22/02/2021,22,2,2021,trawl,Estimation and Simulation of Trawl Processes
22/02/2021,22,2,2021,votesmart,Wrapper for the Project 'VoteSmart' API
21/02/2021,21,2,2021,dbhydroR,'DBHYDRO' Hydrologic and Water Quality Data
21/02/2021,21,2,2021,imgpalr,Create Color Palettes from Images
21/02/2021,21,2,2021,qrcmNP,Nonlinear and Penalized Quantile Regression Coefficients Modeling
21/02/2021,21,2,2021,quantities,Quantity Calculus for R Vectors
21/02/2021,21,2,2021,RAEN,Random Approximate Elastic Net (RAEN) Variable Selection Method
20/02/2021,20,2,2021,CamelUp,'CamelUp' Board Game as a Teaching Aid for Introductory Statistics
20/02/2021,20,2,2021,CBSr,Fits Cubic Bezier Spline Functions to Intertemporal and Risky Choice Data
20/02/2021,20,2,2021,eia,API Wrapper for 'US Energy Information Administration' Open Data
20/02/2021,20,2,2021,epos,Epilepsy Ontologies' Similarities
20/02/2021,20,2,2021,fastrmodels,Models for the 'nflfastR' Package
20/02/2021,20,2,2021,furniture,Furniture for Quantitative Scientists
20/02/2021,20,2,2021,imputeFin,Imputation of Financial Time Series with Missing Values and/or Outliers
20/02/2021,20,2,2021,Infusion,Inference Using Simulation
20/02/2021,20,2,2021,kableExtra,Construct Complex Table with 'kable' and Pipe Syntax
20/02/2021,20,2,2021,legocolors,Official Lego Color Palettes
20/02/2021,20,2,2021,nhlapi,A Minimum-Dependency 'R' Interface to the 'NHL' API
20/02/2021,20,2,2021,novelforestSG,Data for Lai et al. (2021) Appl. Veg. Sci.
20/02/2021,20,2,2021,opencage,Geocode with the OpenCage API
20/02/2021,20,2,2021,r3PG,Simulating Forest Growth using the 3-PG Model
20/02/2021,20,2,2021,SMMT,The Swiss Municipal Data Merger Tool Maps Municipalities Over Time
20/02/2021,20,2,2021,tabr,"Music Notation Syntax, Manipulation, Analysis and Transcription in R"
20/02/2021,20,2,2021,tiler,Create Geographic and Non-Geographic Map Tiles
19/02/2021,19,2,2021,contactdata,Social Contact Matrices for 152 Countries
19/02/2021,19,2,2021,FertBoot,Fertilizer Response Curve Analysis by Bootstrapping Residuals
19/02/2021,19,2,2021,LDlinkR,Calculating Linkage Disequilibrium (LD) in Human Population Groups of Interest
19/02/2021,19,2,2021,uk2us,Convert Words Between UK and US English
19/02/2021,19,2,2021,winfapReader,Interact with Peak Flow Data in the United Kingdom
18/02/2021,18,2,2021,CDFt,Downscaling and Bias Correction via Non-Parametric CDF-Transform
18/02/2021,18,2,2021,censusxy,Access the U.S. Census Bureau's Geocoding A.P.I. System
18/02/2021,18,2,2021,DMTL,Tools for Applying Distribution Mapping Based Transfer Learning
18/02/2021,18,2,2021,EthSEQ,Ethnicity Annotation from Whole Exome Sequencing Data
18/02/2021,18,2,2021,featureflag,Turn Features On and Off using Feature Flags
18/02/2021,18,2,2021,interplot,Plot the Effects of Variables in Interaction Terms
18/02/2021,18,2,2021,mapaccuracy,Unbiased Thematic Map Accuracy and Area
18/02/2021,18,2,2021,MNB,Diagnostic Tools for a Multivariate Negative Binomial Model
18/02/2021,18,2,2021,PAC,Partition-Assisted Clustering and Multiple Alignments of Networks
18/02/2021,18,2,2021,prisonbrief,Downloads and Parses World Prison Brief Data
18/02/2021,18,2,2021,SentimentAnalysis,Dictionary-Based Sentiment Analysis
18/02/2021,18,2,2021,SparseM,Sparse Linear Algebra
18/02/2021,18,2,2021,specmine.datasets,Data Sets for 'specmine'
17/02/2021,17,2,2021,AWAPer,Catchment Area Weighted Climate Data Anywhere in Australia
17/02/2021,17,2,2021,CDatanet,Modeling Count Data with Peer Effects
17/02/2021,17,2,2021,cimir,Interface to the CIMIS Web API
17/02/2021,17,2,2021,descstat,Tools for Descriptive Statistics
17/02/2021,17,2,2021,germinationmetrics,Seed Germination Indices and Curve Fitting
17/02/2021,17,2,2021,gfpop,Graph-Constrained Functional Pruning Optimal Partitioning
17/02/2021,17,2,2021,ibb,R Wrapper for Istanbul Municipality Open Data Portal
17/02/2021,17,2,2021,ipcwswitch,Inverse Probability of Censoring Weights to Deal with Treatment Switch in Randomized Clinical Trials
17/02/2021,17,2,2021,LLSR,Data Analysis of Liquid-Liquid Systems using R
17/02/2021,17,2,2021,MonoPhy,Explore Monophyly of Taxonomic Groups in a Phylogeny
17/02/2021,17,2,2021,NAEPirtparams,IRT Parameters for the National Assessment of Education Progress
17/02/2021,17,2,2021,netseg,Measures of Network Segregation and Homophily
17/02/2021,17,2,2021,PGRdup,Discover Probable Duplicates in Plant Genetic Resources Collections
17/02/2021,17,2,2021,pmwg,Particle Metropolis Within Gibbs
17/02/2021,17,2,2021,rkeops,"Kernel Operations on GPU or CPU, with Autodiff, without Memory Overflows"
17/02/2021,17,2,2021,ROCket,Simple and Fast ROC Curves
17/02/2021,17,2,2021,RSmallTelescopes,Empirical Small Telescopes Analysis
17/02/2021,17,2,2021,slgf,Bayesian Model Selection with Suspected Latent Grouping Factors
17/02/2021,17,2,2021,sta,Seasonal Trend Analysis for Time Series Imagery in R
16/02/2021,16,2,2021,caRecall,Government of Canada Vehicle Recalls Database API Wrapper
16/02/2021,16,2,2021,ClusterBootstrap,Analyze Clustered Data with Generalized Linear Models using the Cluster Bootstrap
16/02/2021,16,2,2021,descr,Descriptive Statistics
16/02/2021,16,2,2021,EcotoneFinder,Characterising and Locating Ecotones and Communities
16/02/2021,16,2,2021,emhawkes,Exponential Multivariate Hawkes Model
16/02/2021,16,2,2021,FSelector,Selecting Attributes
16/02/2021,16,2,2021,gasper,Graph Signal Processing
16/02/2021,16,2,2021,gnomonicM,Estimate Natural Mortality for Different Life Stages
16/02/2021,16,2,2021,gpmap,Analysing and Plotting Genotype-Phenotype Maps
16/02/2021,16,2,2021,hierBipartite,Bipartite Graph-Based Hierarchical Clustering
16/02/2021,16,2,2021,iconr,Graphical and Spatial Analysis for Prehistoric Iconography
16/02/2021,16,2,2021,IVYplot,Produces an IVY Plot (Similar to Dot Plot) with/without Frequencies
